935650.398533,1916317.767491
935650.323506,1916317.235579
935650.292904,1916316.714419
935650.288993,1916316.204149
935650.311517,1916315.671489
935650.334210,1916315.161014
935650.330129,1916314.628558
935650.325963,1916314.085009
935650.312758,1916313.519342
935650.299639,1916312.964769
935650.278331,1916312.499005
935650.237671,1916311.822614
935650.215598,1916311.257016
935650.229168,1916310.713331
935650.215879,1916310.136571
935650.167031,1916309.548991
935650.153911,1916308.994417
935650.095940,1916308.373626
935650.073867,1916307.808027
935650.033717,1916307.198193
935649.993907,1916306.632730
935649.918455,1916306.045354
935649.825265,1916305.458113
935649.714594,1916304.904287
935649.585761,1916304.295133
935649.448570,1916303.752604
935649.266783,1916303.177136
935649.049692,1916302.624125
935648.805996,1916302.071319
935648.562300,1916301.518512
935648.318349,1916300.932428
935648.092050,1916300.335114
935647.945565,1916299.737188
935647.798826,1916299.105984
935647.696598,1916298.496626
935647.584736,1916297.787500
935647.491121,1916297.144796
935647.406119,1916296.468744
935647.339109,1916295.825836
935647.280798,1916295.160674
935647.258384,1916294.550704
935647.226848,1916293.907523
935647.177659,1916293.275571
935647.084299,1916292.666145
935646.954956,1916291.990434
935646.870209,1916291.347661
935646.784357,1916290.560682
935646.780531,1916290.061504
935646.712586,1916289.296574
935646.690002,1916288.664418
935646.684985,1916288.009941
935646.680224,1916287.388742
935646.701897,1916286.745154
935646.689117,1916286.234951
935646.718553,1916285.447088
935646.713536,1916284.792611
935646.717388,1916284.138065
935646.730108,1916283.483452
935646.760649,1916282.839796
935646.764416,1916282.174158
935646.803911,1916281.541526
935646.808697,1916281.009002
935646.838219,1916280.232232
935646.851024,1916279.588711
935646.855215,1916278.978537
935646.868020,1916278.335017
935646.872212,1916277.724843
935646.893970,1916277.092347
935646.880340,1916276.471216
935646.894250,1916275.971903
935646.924027,1916275.228411
935646.910652,1916274.640559
935646.905635,1916273.986081
935646.918610,1916273.364747
935646.940198,1916272.710065
935646.935436,1916272.088867
935646.965978,1916271.445210
935646.952348,1916270.824079
935646.965323,1916270.202745
935646.951438,1916269.548335
935646.964753,1916268.971372
935646.977728,1916268.350037
935646.955400,1916267.751160
935646.950553,1916267.118868
935646.945621,1916266.475484
935646.931736,1916265.821075
935646.900369,1916265.200080
935646.868918,1916264.567992
935646.837381,1916263.924812
935646.779579,1916263.326206
935646.712484,1916262.672205
935646.645644,1916262.051482
935646.543160,1916261.408845
935646.414326,1916260.799691
935646.258973,1916260.201833
935646.032842,1916259.626706
935645.807137,1916259.107042
935645.545873,1916258.576557
935645.284865,1916258.079351
935645.014817,1916257.560027
935644.700768,1916257.085414
935644.395673,1916256.621827
935644.046406,1916256.180765
935643.697053,1916255.728610
935643.303614,1916255.310073
935642.927997,1916254.902493
935642.552294,1916254.483821
935642.176762,1916254.087334
935641.765841,1916253.702212
935641.302135,1916253.372962
935640.838429,1916253.043712
935640.348629,1916252.781224
935639.832223,1916252.518939
935639.298250,1916252.278976
935638.764788,1916252.105569
935638.231410,1916251.943256
935637.689505,1916251.825382
935637.156468,1916251.707440
935636.579599,1916251.656395
935636.020212,1916251.571936
935635.443258,1916251.509798
935634.866559,1916251.480939
935634.272124,1916251.452216
935633.677773,1916251.434586
935633.065771,1916251.428185
935632.436202,1916251.444105
935631.841767,1916251.415382
935631.229765,1916251.408981
935630.644453,1916251.413469
935630.032451,1916251.407068
935629.473659,1916251.400258
935628.888177,1916251.382561
935628.276430,1916251.409438
935627.673041,1916251.369691
935627.060869,1916251.341104
935626.457735,1916251.334635
935625.827826,1916251.306185
935625.242599,1916251.321766
935624.630427,1916251.293179
935624.062852,1916251.297531
935623.424329,1916251.302428
935622.705567,1916251.252472
935622.217722,1916251.245119
935621.437391,1916251.262196
935620.816690,1916251.278050
935620.169215,1916251.271921
935619.557213,1916251.265521
935618.918435,1916251.237139
935618.306348,1916251.219646
935617.667486,1916251.180171
935617.046445,1916251.151653
935616.416706,1916251.145389
935615.804704,1916251.138989
935615.192617,1916251.121496
935614.571746,1916251.115164
935613.968442,1916251.086511
935613.356695,1916251.113389
935612.736080,1916251.140336
935612.142240,1916251.189264
935611.557524,1916251.271403
935610.937334,1916251.353814
935610.334625,1916251.402811
935609.723049,1916251.451875
935609.093820,1916251.512169
935608.491197,1916251.572258
935607.871347,1916251.699041
935607.295840,1916251.825483
935606.694067,1916251.996501
935606.136722,1916252.178272
935605.552941,1916252.382432
935605.022711,1916252.630556
935604.457093,1916252.890045
935603.927204,1916253.182540
935603.406353,1916253.497153
935602.877144,1916253.878391
935602.392277,1916254.259288
935601.898883,1916254.684626
935601.440961,1916255.109691
935600.974257,1916255.545917
935600.561018,1916256.015013
935600.165600,1916256.495066
935599.796788,1916256.974915
935599.437100,1916257.487975
935599.104187,1916258.023016
935598.824654,1916258.579835
935598.545887,1916259.236489
935598.302168,1916259.837407
935598.023231,1916260.471876
935597.806288,1916261.094775
935597.616290,1916261.761842
935597.487945,1916262.372969
935597.386460,1916263.017169
935597.293844,1916263.661302
935597.184597,1916264.449778
935597.135301,1916264.960457
935597.061188,1916265.704289
935597.048216,1916266.325624
935596.973252,1916266.958528
935596.925062,1916267.613413
935596.885316,1916268.212767
935596.854863,1916268.867516
935596.833023,1916269.488919
935596.820222,1916270.132440
935596.807506,1916270.787053
935596.785581,1916271.397363
935596.781308,1916271.996444
935596.777291,1916272.628804
935596.791094,1916273.272120
935596.760301,1916273.882498
935596.791842,1916274.525679
935596.778020,1916275.036085
935596.739720,1916275.824017
935596.709012,1916276.445488
935596.705079,1916277.088940
935596.710015,1916277.732325
935596.714865,1916278.364616
935596.719716,1916278.996908
935596.724652,1916279.640293
935596.738455,1916280.283609
935596.725569,1916280.916037
935596.721892,1916281.592768
935596.700137,1916282.225264
935596.678723,1916282.902131
935596.692697,1916283.567633
935596.626772,1916284.222654
935596.596149,1916284.855218
935596.565781,1916285.521061
935596.535329,1916286.175810
935596.496093,1916286.841720
935596.456772,1916287.496538
935596.479785,1916288.184158
935596.493844,1916288.860753
935596.498865,1916289.515230
935596.521792,1916290.191757
935596.517860,1916290.835209
935596.478369,1916291.467841
935596.438792,1916292.089380
935596.408340,1916292.744130
935596.377802,1916293.387786
935596.320830,1916294.053833
935596.210733,1916294.731380
935596.020821,1916295.409540
935595.795265,1916296.065786
935595.498593,1916296.700391
935595.192712,1916297.290692
935594.869010,1916297.870037
935594.492098,1916298.449790
935594.115015,1916299.007358
935593.729320,1916299.598271
935593.387966,1916300.188845
935593.091294,1916300.823450
935592.865654,1916301.468603
935592.728867,1916302.135262
935592.636252,1916302.779395
935592.579280,1916303.445442
935592.548913,1916304.111284
935592.527414,1916304.777058
935592.507022,1916305.587039
935592.494391,1916306.252746
935592.481676,1916306.907359
935592.476977,1916307.450976
935592.465623,1916308.283075
935592.453248,1916308.982060
935592.449571,1916309.658791
935592.437111,1916310.346683
935592.442473,1916311.045532
935592.412106,1916311.711374
935592.390692,1916312.388241
935592.360325,1916313.054083
935592.356818,1916313.753000
935592.326281,1916314.396657
935592.296084,1916315.084685
935592.283454,1916315.750391
935592.288645,1916316.427054
935592.276015,1916317.092760
935592.281121,1916317.758331
935592.250499,1916318.390894
935592.228830,1916319.034483
935592.216200,1916319.700189
935592.203569,1916320.365896
935592.199807,1916321.031534
935592.187177,1916321.697240
935592.183415,1916322.362878
935592.135056,1916322.995578
935592.077914,1916323.639439
935591.984873,1916324.228108
935591.919033,1916324.894223
935591.870675,1916325.526922
935591.804750,1916326.181944
935591.783251,1916326.847718
935591.717241,1916327.491647
935591.730960,1916328.123871
935591.753803,1916328.789305
935591.776561,1916329.443646
935591.719504,1916330.098600
935591.680524,1916330.797789
935591.614429,1916331.430625
935591.575364,1916332.118721
935591.527175,1916332.773607
935591.514630,1916333.450406
935591.510698,1916334.093858
935591.498068,1916334.759565
935591.494221,1916335.414110
935591.446203,1916336.091181
935591.424619,1916336.745863
935591.403291,1916337.433823
935591.408397,1916338.099393
935591.395852,1916338.776192
935591.356872,1916339.475381
935591.299901,1916340.141428
935591.287526,1916340.840413
935591.266027,1916341.506187
935591.251525,1916341.927851
