955787.717974,1951239.439054,-2.026280,894.346837
955787.757792,1951239.339330,-1.190013,0.014826
955787.795474,1951239.245459,-1.188317,0.037004
955787.829221,1951239.161775,-1.186545,0.008603
955787.871030,1951239.058602,-1.185020,0.040583
955787.905010,1951238.975160,-1.183088,0.002752
955787.946091,1951238.874797,-1.181319,0.051553
955787.984115,1951238.782430,-1.179261,0.003832
955788.021601,1951238.691897,-1.177068,0.024220
955788.060688,1951238.598103,-1.174667,0.034558
955788.100293,1951238.503747,-1.171936,0.011863
955788.140140,1951238.409582,-1.168838,0.045488
955788.179952,1951238.316357,-1.165294,0.057521
955788.219454,1951238.224826,-1.161250,0.038096
955788.257548,1951238.137603,-1.156419,0.061574
955788.296418,1951238.049845,-1.151742,0.040698
955788.339814,1951237.952915,-1.149692,0.031693
955788.378638,1951237.866275,-1.149254,0.004485
955788.418429,1951237.777603,-1.148600,0.002062
955788.459148,1951237.687050,-1.147695,0.010623
955788.500758,1951237.594770,-1.146548,0.020004
955788.543221,1951237.500914,-1.145186,0.005087
955788.585571,1951237.407675,-1.143715,0.032723
955788.623005,1951237.325601,-1.141941,0.018062
955788.666721,1951237.230196,-1.140061,0.037401
955788.712089,1951237.131733,-1.138027,0.044672
955788.751231,1951237.047264,-1.135606,0.033530
955788.796816,1951236.949491,-1.133374,0.018716
955788.835918,1951236.866167,-1.130758,0.006530
955788.876432,1951236.780394,-1.127962,0.022772
955788.923504,1951236.681483,-1.125185,0.047784
955788.963792,1951236.597498,-1.121962,0.011245
955789.005450,1951236.511336,-1.118538,0.058361
955789.053748,1951236.412342,-1.115157,0.047772
955789.095001,1951236.328589,-1.111242,0.060934
955789.137576,1951236.242956,-1.107101,0.039333
955789.186840,1951236.144931,-1.103019,0.040682
955789.228836,1951236.062305,-1.098033,0.111836
955789.279659,1951235.963445,-1.099588,0.120036
955789.320717,1951235.881963,-1.112198,0.211964
955789.368120,1951235.784271,-1.124740,0.080653
955789.406037,1951235.703547,-1.137071,0.118980
955789.450422,1951235.606568,-1.145430,0.113378
955789.493807,1951235.509808,-1.151154,0.012067
955789.529376,1951235.429599,-1.153991,0.010516
955789.572119,1951235.332931,-1.153424,0.007353
955789.615160,1951235.236143,-1.150126,0.066499
955789.651429,1951235.155653,-1.143238,0.063366
955789.695235,1951235.060410,-1.134818,0.104677
955789.734548,1951234.977239,-1.122049,0.111778
955789.782590,1951234.878990,-1.107605,0.210100
955789.831966,1951234.782175,-1.090832,0.207256
955789.877132,1951234.697372,-1.072414,0.140530
955789.923450,1951234.614064,-1.053917,0.222995
955789.971000,1951234.532232,-1.033849,0.185688
955790.023900,1951234.445318,-1.013224,0.226383
955790.078556,1951234.359744,-0.991197,0.216791
955790.136515,1951234.273277,-0.968762,0.242711
955790.198040,1951234.185850,-0.948287,0.225886
955790.249661,1951234.115625,-0.925117,0.180347
955790.318243,1951234.026301,-0.906605,0.245304
955790.375809,1951233.954481,-0.885451,0.154989
955790.438220,1951233.879544,-0.868091,0.195778
955790.501615,1951233.805932,-0.858386,0.007366
955790.567342,1951233.730049,-0.856357,0.032783
955790.635244,1951233.651852,-0.854697,0.075193
955790.707556,1951233.568919,-0.852712,0.023096
955790.760887,1951233.508044,-0.849699,0.051017
955790.834517,1951233.424483,-0.846808,0.022025
955790.900241,1951233.350430,-0.842898,0.046541
955790.969924,1951233.272533,-0.839071,0.021247
955791.030857,1951233.204982,-0.834477,0.066886
955791.100700,1951233.128247,-0.829780,0.037001
955791.171875,1951233.050856,-0.824810,0.056898
955791.233527,1951232.984513,-0.819336,0.001880
955791.298836,1951232.914971,-0.813422,0.089453
955791.376252,1951232.833555,-0.807629,0.063439
955791.440801,1951232.766548,-0.800391,0.050863
955791.517643,1951232.687858,-0.793948,0.115116
955791.583983,1951232.620895,-0.786397,0.037190
955791.654045,1951232.551183,-0.779020,0.083595
955791.724936,1951232.481728,-0.771250,0.073241
955791.793627,1951232.415495,-0.763068,0.034456
955791.863030,1951232.349667,-0.754450,0.097857
955791.936185,1951232.281498,-0.744778,0.119391
955792.019347,1951232.205558,-0.735013,0.077756
955792.094007,1951232.138827,-0.724320,0.091081
955792.166181,1951232.075647,-0.713732,0.131492
955792.238944,1951232.013305,-0.702605,0.104400
955792.315471,1951231.949235,-0.690140,0.127567
955792.402265,1951231.878470,-0.677564,0.142642
955792.480008,1951231.816840,-0.663795,0.059486
955792.555009,1951231.758991,-0.649866,0.230184
955792.633765,1951231.699984,-0.635851,0.085919
955792.709688,1951231.644820,-0.619479,0.227296
955792.799341,1951231.581905,-0.603608,0.191403
955792.879482,1951231.527754,-0.584377,0.141683
955792.970110,1951231.468949,-0.566336,0.204166
955793.051056,1951231.418662,-0.546568,0.216465
955793.128946,1951231.372313,-0.525253,0.154718
955793.220744,1951231.320317,-0.502728,0.351873
955793.316317,1951231.269283,-0.479492,0.171724
955793.395154,1951231.229627,-0.452997,0.217913
955793.489564,1951231.184952,-0.429192,0.258661
955793.589984,1951231.140460,-0.407197,0.183889
955793.674275,1951231.105283,-0.385671,0.247556
955793.763858,1951231.069865,-0.367712,0.105991
955793.851176,1951231.037133,-0.348903,0.214965
955793.955389,1951231.000187,-0.332517,0.198892
955794.049461,1951230.968656,-0.316004,0.133789
955794.140784,1951230.939569,-0.301017,0.120360
955794.237201,1951230.910370,-0.287387,0.162091
955794.330584,1951230.883468,-0.273886,0.120029
955794.428955,1951230.856496,-0.261595,0.056519
955794.524021,1951230.831678,-0.248669,0.171901
955794.636491,1951230.803796,-0.238295,0.164009
955794.720326,1951230.783992,-0.226590,0.005072
955794.821425,1951230.761158,-0.217213,0.163939
955794.918731,1951230.740204,-0.207427,0.076136
955795.016355,1951230.720133,-0.198307,0.054951
955795.114208,1951230.700923,-0.189427,0.130026
955795.216462,1951230.681767,-0.180972,0.107857
955795.318765,1951230.663493,-0.172912,0.094387
955795.416756,1951230.646783,-0.165711,0.033069
955795.501855,1951230.632872,-0.158535,0.022222
955795.599512,1951230.617564,-0.151569,0.128496
955795.713753,1951230.600505,-0.145470,0.072545
955795.798017,1951230.588482,-0.138591,0.078539
955795.898638,1951230.574716,-0.132603,0.038727
955796.011069,1951230.560063,-0.126898,0.019608
955796.106097,1951230.548247,-0.121147,0.072755
955796.200344,1951230.537019,-0.116050,0.036660
955796.297758,1951230.525904,-0.110848,0.117248
955796.410071,1951230.513675,-0.106326,0.007091
955796.501143,1951230.504196,-0.101719,0.061417
955796.591050,1951230.495202,-0.097222,0.082196
955796.710226,1951230.483804,-0.093585,0.004856
955796.800785,1951230.475516,-0.089648,0.025994
955796.889743,1951230.467667,-0.086131,0.041079
955797.002110,1951230.458133,-0.083208,0.087847
955797.097490,1951230.450341,-0.080278,0.006427
955797.190400,1951230.442984,-0.077809,0.029623
955797.297119,1951230.434776,-0.074084,0.086982
955797.397160,1951230.427639,-0.063944,0.114602
955797.494837,1951230.422115,-0.048890,0.198926
955797.590288,1951230.418189,-0.032177,0.112620
955797.698468,1951230.415559,-0.015547,0.195273
955797.801033,1951230.414909,0.001465,0.158287
955797.889838,1951230.415838,0.020269,0.112352
955797.998997,1951230.418921,0.037998,0.252695
955798.105476,1951230.424033,0.055650,0.136798
955798.188329,1951230.429467,0.075008,0.156579
955798.290479,1951230.437934,0.092218,0.220201
955798.393021,1951230.448394,0.110399,0.176853
955798.488533,1951230.459887,0.130073,0.141769
955798.604370,1951230.476039,0.146822,0.231653
955798.701189,1951230.491334,0.164001,0.084397
955798.791861,1951230.507064,0.178695,0.086562
955798.883785,1951230.524314,0.193133,0.190162
955798.995625,1951230.546913,0.204687,0.174130
955799.083370,1951230.565745,0.216936,0.045897
955799.191210,1951230.590019,0.225217,0.128535
955799.282623,1951230.611394,0.232965,0.066372
955799.387617,1951230.636621,0.237664,0.041282
955799.476745,1951230.658418,0.240825,0.019232
955799.568476,1951230.681038,0.241808,0.062695
955799.674632,1951230.707223,0.240985,0.050347
955799.765413,1951230.729437,0.238060,0.080800
955799.866570,1951230.753800,0.238101,0.065178
955799.967717,1951230.778537,0.244400,0.142921
955800.058626,1951230.801695,0.254157,0.039463
955800.151088,1951230.826171,0.264260,0.184552
955800.256494,1951230.855235,0.273729,0.097534
955800.345126,1951230.880652,0.284116,0.014821
955800.435373,1951230.907470,0.294448,0.163000
955800.538382,1951230.939258,0.305072,0.112077
955800.642834,1951230.972798,0.315482,0.056156
