955787.683703,1951239.525439
955787.693890,1951239.499687
955787.722674,1951239.427253
955787.767391,1951239.315374
955787.825378,1951239.171286
955787.893971,1951239.002226
955787.970506,1951238.815429
955788.052319,1951238.618132
955788.136746,1951238.417570
955788.221124,1951238.220980
955788.302788,1951238.035597
955788.384504,1951237.853194
955788.470569,1951237.661692
955788.560621,1951237.462559
955788.654296,1951237.257261
955788.751231,1951237.047264
955788.851063,1951236.834034
955788.953430,1951236.619038
955789.057967,1951236.403742
955789.164312,1951236.189613
955789.272102,1951235.978116
955789.375011,1951235.769762
955789.469903,1951235.563315
955789.561196,1951235.357619
955789.653308,1951235.151519
955789.750657,1951234.943861
955789.857663,1951234.733488
955789.978742,1951234.519247
955790.118314,1951234.299982
955790.280797,1951234.074537
955790.470609,1951233.841758
955790.686994,1951233.592458
955790.924952,1951233.322731
955791.182530,1951233.039343
955791.457779,1951232.749060
955791.748746,1951232.458649
955792.053482,1951232.174877
955792.370035,1951231.904509
955792.696453,1951231.654313
955793.030787,1951231.431053
955793.371085,1951231.241498
955793.730076,1951231.082994
955794.116855,1951230.947051
955794.524021,1951230.831678
955794.944171,1951230.734884
955795.369902,1951230.654678
955795.793813,1951230.589071
955796.208499,1951230.536070
955796.606560,1951230.493686
955796.980593,1951230.459927
955797.323196,1951230.432804
955797.635703,1951230.416845
955797.926534,1951230.416633
955798.198911,1951230.430253
955798.456055,1951230.455792
955798.701189,1951230.491334
955798.937535,1951230.534965
955799.168314,1951230.584773
955799.396750,1951230.638841
955799.626063,1951230.695257
955799.859477,1951230.752106
955800.093390,1951230.810788
955800.322462,1951230.874066
955800.547302,1951230.942071
955800.768521,1951231.014931
955800.986728,1951231.092778
955801.202534,1951231.175741
955801.416549,1951231.263949
955801.629382,1951231.357533
955801.841645,1951231.456622
955802.053946,1951231.561347
955802.266533,1951231.671695
955802.478911,1951231.787524
955802.690575,1951231.908771
955802.901024,1951232.035371
955803.109751,1951232.167261
955803.316255,1951232.304376
955803.520031,1951232.446654
955803.720575,1951232.594030
955803.917383,1951232.746440
955804.109953,1951232.903820
955804.299225,1951233.067120
955804.486244,1951233.236932
955804.670663,1951233.412661
955804.852134,1951233.593707
955805.030310,1951233.779475
955805.204842,1951233.969367
955805.375384,1951234.162786
955805.541588,1951234.359134
955805.703106,1951234.557815
955805.859591,1951234.758231
955806.012681,1951234.960673
955806.163650,1951235.165922
955806.311596,1951235.374116
955806.455620,1951235.585392
955806.594822,1951235.799889
955806.728301,1951236.017745
955806.855157,1951236.239097
955806.974491,1951236.464084
955807.085403,1951236.692842
955807.186991,1951236.925511
955807.278945,1951237.163928
955807.362023,1951237.408971
955807.436934,1951237.659338
955807.504386,1951237.913727
955807.565088,1951238.170836
955807.619748,1951238.429365
955807.669074,1951238.688011
955807.713776,1951238.945472
955807.754561,1951239.200446
955807.792137,1951239.451633
955807.825558,1951239.700169
955807.853561,1951239.948034
955807.876386,1951240.195194
955807.894270,1951240.441616
955807.907451,1951240.687264
955807.916169,1951240.932103
955807.920660,1951241.176100
955807.921164,1951241.419219
955807.917919,1951241.661427
955807.911163,1951241.902688
955807.900769,1951242.141783
955807.886423,1951242.378070
955807.868074,1951242.612382
955807.845674,1951242.845550
955807.819174,1951243.078407
