935521.731420,1915821.400759,-2.025051,-38.144174
935521.773151,1915821.483273,1.102853,0.002034
935521.820566,1915821.577153,1.103540,-0.017866
935521.868771,1915821.672799,1.104621,0.044245
935521.912639,1915821.760142,1.107239,0.010034
935521.958891,1915821.853079,1.110783,0.017841
935521.997707,1915821.931834,1.113512,0.077272
935522.045079,1915822.028232,1.113258,-0.035739
935522.092671,1915822.124699,1.110680,-0.058841
935522.132601,1915822.204831,1.104967,-0.063647
935522.180833,1915822.300067,1.100917,-0.036466
935522.220775,1915822.378465,1.098865,0.029350
935522.268962,1915822.472733,1.095677,-0.048760
935522.317277,1915822.566059,1.088516,-0.095952
935522.366588,1915822.659218,1.078623,-0.115568
935522.408318,1915822.735854,1.063738,-0.171498
935522.459598,1915822.826654,1.047405,-0.228411
935522.512513,1915822.916418,1.032467,-0.126352
935522.557220,1915822.990134,1.021687,-0.032666
935522.611758,1915823.078617,1.017426,-0.052415
935522.666397,1915823.166868,1.018262,0.118465
935522.716703,1915823.248816,1.020024,-0.013181
935522.776628,1915823.346347,1.017194,-0.126656
935522.823405,1915823.421456,1.013848,0.015688
935522.879998,1915823.512350,1.016432,0.087923
935522.926666,1915823.588240,1.025652,0.063749
935522.981945,1915823.680456,1.039910,0.242673
935523.035302,1915823.773271,1.056436,0.117991
935523.078910,1915823.852042,1.071795,0.094502
935523.130611,1915823.948145,1.081270,0.127506
935523.172801,1915824.028269,1.089253,0.047143
935523.222783,1915824.124523,1.093110,0.026623
935523.263537,1915824.203544,1.095293,-0.036968
935523.311419,1915824.296664,1.099650,0.118616
935523.358065,1915824.389106,1.106387,0.049814
935523.403375,1915824.480224,1.110360,0.003290
935523.440963,1915824.556241,1.111061,0.009699
935523.485649,1915824.646394,1.107852,-0.072332
935523.538521,1915824.751701,1.103824,-0.068850
935523.576453,1915824.826502,1.100611,0.076254
935523.622163,1915824.916287,1.099025,-0.039956
935523.667627,1915825.005206,1.097274,-0.019451
935523.713331,1915825.094210,1.095519,-0.012873
935523.758789,1915825.182351,1.093399,-0.051085
935523.804486,1915825.270420,1.090253,-0.007481
935523.849934,1915825.357192,1.087190,-0.056617
935523.903155,1915825.458288,1.086334,-0.003327
935523.948599,1915825.544663,1.087662,0.053757
935523.994291,1915825.632013,1.091168,0.042025
935524.039641,1915825.719697,1.096525,0.096569
935524.084690,1915825.808106,1.100949,0.020328
935524.129354,1915825.896374,1.101874,-0.051594
935524.174641,1915825.985661,1.099071,-0.052072
935524.220595,1915826.075230,1.092591,-0.056285
935524.268249,1915826.166257,1.081673,-0.191395
935524.317805,1915826.257871,1.070908,-0.089340
935524.360675,1915826.335490,1.065119,0.001956
935524.412333,1915826.428594,1.066838,0.083282
935524.463920,1915826.522712,1.074573,0.037360
935524.505703,1915826.601051,1.090411,0.222539
935524.553806,1915826.695200,1.106004,0.192225
935524.592868,1915826.774879,1.120972,0.114602
935524.638354,1915826.870303,1.129048,0.059598
935524.683439,1915826.966391,1.132015,0.013234
935524.728164,1915827.061677,1.129417,-0.074059
935524.765760,1915827.140627,1.122084,-0.106333
935524.811583,1915827.234937,1.116515,-0.016976
935524.857331,1915827.328142,1.113821,-0.026704
935524.895738,1915827.406095,1.113336,-0.016409
935524.941332,1915827.498776,1.115113,0.043869
935524.986838,1915827.591980,1.119672,0.050202
935525.031504,1915827.684913,1.129970,0.195936
935525.074806,1915827.778431,1.140974,0.123969
935525.117020,1915827.871459,1.143154,-0.104440
935525.159830,1915827.964981,1.135873,-0.128420
935525.196520,1915828.042576,1.117388,-0.165634
935525.242952,1915828.135571,1.094008,-0.363966
935525.292889,1915828.229152,1.072620,-0.152716
935525.336171,1915828.306954,1.055350,-0.151946
935525.390081,1915828.400712,1.043824,-0.104790
935525.435907,1915828.478364,1.033027,-0.046461
