955788.060688,1951238.598103,-1.163280,2.360173
955788.459148,1951237.687050,-1.148956,0.033577
955788.876432,1951236.780394,-1.125429,0.061207
955789.320717,1951235.881963,-1.126702,0.129703
955789.734548,1951234.977239,-1.086605,0.152543
955790.249661,1951234.115625,-0.948905,0.255089
955790.900241,1951233.350430,-0.842026,0.022880
955791.583983,1951232.620895,-0.780403,0.063137
955792.315471,1951231.949235,-0.679675,0.113411
955793.128946,1951231.372313,-0.514544,0.268489
955794.049461,1951230.968656,-0.332582,0.178629
955795.016355,1951230.720133,-0.205294,0.075078
955796.011069,1951230.560063,-0.131157,0.036904
955797.002110,1951230.458133,-0.070901,0.014538
955797.998997,1951230.418921,0.044620,0.251253
955798.995625,1951230.546913,0.180749,0.100743
955799.967717,1951230.778537,0.264488,0.017720
955800.917192,1951231.067317,0.347015,0.130370
955801.837401,1951231.454586,0.444392,0.089712
955802.715903,1951231.923681,0.534808,0.081671
955803.556382,1951232.472807,0.627675,0.104232
955804.331187,1951233.095545,0.726691,0.106246
955805.049693,1951233.800172,0.817108,0.082417
955805.699924,1951234.553822,0.894684,0.061527
955806.305748,1951235.365730,0.968343,0.058478
955806.839072,1951236.210119,1.070493,0.139134
955807.258607,1951237.108459,1.209351,0.189841
955807.541572,1951238.067749,1.332478,0.091862
955807.731752,1951239.055492,1.409177,0.029442
955807.861891,1951240.032149,1.476550,0.088229
955807.918459,1951241.029805,1.548761,0.065742
955807.906038,1951242.032198,1.617912,0.068505
955807.823692,1951243.041137,1.688064,0.083438
955807.672123,1951244.018539,1.751791,0.039302
955807.464580,1951245.003767,1.809884,0.074298
955807.196815,1951245.968837,1.867256,0.059060
955806.882305,1951246.910251,1.905959,0.018498
955806.543947,1951247.843372,1.924815,0.008634
955806.188011,1951248.788856,1.934357,0.004949
955805.832166,1951249.714174,1.940837,0.004432
955805.467803,1951250.645508,1.947155,0.001452
955805.093127,1951251.584219,1.959737,0.013886
955804.703590,1951252.510267,1.989056,0.067033
955804.286345,1951253.399482,2.014099,0.001655
955803.848359,1951254.311476,2.017583,0.008796
955803.419009,1951255.209821,2.017225,0.006824
955802.985736,1951256.113665,2.014459,0.012113
955802.558414,1951257.020577,2.009586,0.002736
955802.136788,1951257.922608,2.007795,0.000225
955801.708871,1951258.839257,2.008173,0.001260
955801.286051,1951259.742056,2.010197,0.003523
955800.862367,1951260.640150,2.013126,0.001921
955800.434759,1951261.539434,2.017542,0.007786
955800.000194,1951262.439933,2.022497,0.002543
955799.558690,1951263.345191,2.027664,0.005459
955799.112885,1951264.245050,2.035529,0.011204
955798.666959,1951265.123848,2.045083,0.006702
955798.202223,1951266.018951,2.056809,0.021993
955797.728160,1951266.900995,2.066321,0.009850
955797.247241,1951267.785750,2.080847,0.020760
955796.753568,1951268.643119,2.118770,0.071655
955796.207354,1951269.489715,2.161069,0.005670
955795.644910,1951270.297897,2.229304,0.157973
955794.983655,1951271.071551,2.301409,0.046408
955794.306951,1951271.790984,2.420290,0.233293
955793.498474,1951272.377758,2.637971,0.357830
955792.573775,1951272.746431,2.816192,0.071430
955791.610511,1951273.014925,2.892197,0.019622
955790.633828,1951273.240591,2.931082,0.025610
955789.655457,1951273.432703,2.966022,0.024359
955788.662880,1951273.590240,3.016897,0.024121
955787.674000,1951273.681024,3.140024,0.208226
955786.669560,1951273.593491,-2.934130,0.375643
955785.733887,1951273.273083,-2.783796,0.061330
955784.796580,1951272.893214,-2.705988,0.148024
955783.914067,1951272.426262,-2.626171,0.050758
955783.060736,1951271.909963,-2.584367,0.001588
955782.230805,1951271.377438,-2.545742,0.060214
955781.413257,1951270.792924,-2.493599,0.073481
955780.628061,1951270.164202,-2.455768,0.039456
955779.860548,1951269.522192,-2.389329,0.103989
955779.172187,1951268.801757,-2.223172,0.300576
955778.655160,1951267.944813,-2.025128,0.176121
955778.297711,1951267.011772,-1.863118,0.119483
955778.081563,1951266.039221,-1.700906,0.209589
955778.038447,1951265.032007,-1.540282,0.165859
955778.141859,1951264.057204,-1.419900,0.046371
955778.337687,1951263.063565,-1.319491,0.156555
955778.639796,1951262.117004,-1.232167,0.058330
955779.000144,1951261.182286,-1.200752,0.026583
955779.361664,1951260.256110,-1.193343,0.016312
955779.740491,1951259.314865,-1.185417,0.003562
955780.114160,1951258.401116,-1.180668,0.003133
955780.499749,1951257.468431,-1.177041,0.002717
955780.881762,1951256.553479,-1.172662,0.000567
955781.275108,1951255.624967,-1.161741,0.019726
955781.677943,1951254.716852,-1.141958,0.036925
955782.105157,1951253.809412,-1.131334,0.016133
955782.533027,1951252.898023,-1.129150,0.009297
955782.959206,1951252.003010,-1.123948,0.003638
955783.389584,1951251.110445,-1.118215,0.008503
955783.829814,1951250.212511,-1.112972,0.006719
955784.274093,1951249.315341,-1.113135,0.010044
955784.718931,1951248.407357,-1.115534,0.001121
955785.159666,1951247.506436,-1.115937,0.000419
955785.592834,1951246.620462,-1.116636,0.000897
955786.030792,1951245.722056,-1.118417,0.001391
955786.473068,1951244.809253,-1.122464,0.001533
955786.902626,1951243.909496,-1.134300,0.021786
955787.314437,1951243.005734,-1.154276,0.041765
955787.713902,1951242.075856,-1.158458,0.033227
955788.121301,1951241.161062,-1.147657,0.037411
955788.535827,1951240.250939,-1.095097,0.437039
955789.034701,1951239.386506,-1.487566,7.755185
955788.626237,1951239.197739,-3.110035,93.938682
