935650.295149,1916316.778970,-2.025003,7.523312
935650.306893,1916315.770575,-1.552304,0.053772
935650.332051,1916314.780145,-1.564772,-0.076136
935650.319023,1916313.767530,-1.590715,0.004790
935650.291934,1916312.766402,-1.612829,-0.078568
935650.235731,1916311.784486,-1.602689,0.133895
935650.228514,1916310.782724,-1.595660,-0.091932
935650.186101,1916309.786306,-1.617076,0.009735
935650.135960,1916308.784255,-1.627454,-0.022240
935650.072885,1916307.789746,-1.635067,0.033826
935650.007715,1916306.792517,-1.666889,-0.091236
935649.879899,1916305.786924,-1.727122,-0.071051
935649.695591,1916304.811649,-1.776862,0.002016
935649.472684,1916303.838926,-1.843860,-0.128071
935649.155328,1916302.882162,-1.934715,-0.129294
935648.760429,1916301.968417,-1.977706,0.017086
935648.363122,1916301.043785,-1.945121,0.069892
935648.031284,1916300.112399,-1.855737,0.164675
935647.806840,1916299.145208,-1.766917,0.062319
935647.640128,1916298.144147,-1.727557,-0.011834
935647.493979,1916297.165829,-1.705045,0.033131
935647.373060,1916296.166965,-1.677138,0.017014
935647.282121,1916295.181142,-1.636569,0.106979
935647.241394,1916294.170125,-1.628784,-0.048724
935647.165919,1916293.179930,-1.696261,-0.197248
935646.993357,1916292.201729,-1.727933,0.082195
935646.853057,1916291.205317,-1.674802,0.130137
935646.784073,1916290.198239,-1.643717,-0.081702
935646.707472,1916289.211354,-1.620142,0.105516
935646.685946,1916288.213086,-1.581796,0.012256
935646.685372,1916287.205734,-1.569060,-0.013566
935646.689431,1916286.214507,-1.553863,0.064456
935646.719040,1916285.212731,-1.557313,-0.091964
935646.716421,1916284.219887,-1.558516,0.078084
935646.743659,1916283.202597,-1.547464,-0.040517
935646.763240,1916282.215221,-1.538988,0.057443
935646.806616,1916281.222188,-1.533098,-0.026708
935646.838863,1916280.210328,-1.547592,-0.029422
935646.853391,1916279.208329,-1.555621,0.008569
935646.869087,1916278.219171,-1.551538,0.026893
935646.891821,1916277.210872,-1.562874,-0.084545
935646.885069,1916276.215112,-1.554539,0.134493
935646.924236,1916275.207953,-1.560574,-0.155394
935646.905705,1916274.211354,-1.571263,0.105600
935646.923232,1916273.223627,-1.556438,-0.039846
935646.934522,1916272.206563,-1.551046,0.050524
935646.962933,1916271.210645,-1.555302,-0.056119
935646.965297,1916270.223123,-1.573563,-0.020194
935646.957478,1916269.222976,-1.565966,0.075997
935646.974889,1916268.218606,-1.574009,-0.101874
935646.951137,1916267.219104,-1.587389,0.063729
935646.941481,1916266.208948,-1.595708,-0.065452
935646.901383,1916265.220101,-1.614876,0.020282
935646.853913,1916264.224164,-1.636832,-0.060793
935646.769626,1916263.226918,-1.664074,0.009881
935646.667076,1916262.227169,-1.700604,-0.064644
935646.509625,1916261.234920,-1.765612,-0.049727
935646.281960,1916260.275401,-1.876974,-0.214551
935645.908433,1916259.332413,-1.985108,-0.064426
935645.472768,1916258.435053,-2.038056,0.025810
